Ativo,Data,Intervalo,Volume
BTCUSDT,2025-05-08 03:33:00,1m,47.55724
BTCUSDT,2025-05-08 03:34:00,1m,25.54902
BTCUSDT,2025-05-08 03:35:00,1m,50.12026
BTCUSDT,2025-05-08 03:36:00,1m,43.59913
BTCUSDT,2025-05-08 03:37:00,1m,41.88019
BTCUSDT,2025-05-08 03:38:00,1m,39.84692
BTCUSDT,2025-05-08 03:39:00,1m,83.33006
BTCUSDT,2025-05-08 03:40:00,1m,21.9119
BTCUSDT,2025-05-08 03:41:00,1m,10.6743
BTCUSDT,2025-05-08 03:42:00,1m,11.63462
BTCUSDT,2025-05-08 03:43:00,1m,11.08541
BTCUSDT,2025-05-08 03:44:00,1m,15.86534
BTCUSDT,2025-05-08 03:45:00,1m,32.72414
BTCUSDT,2025-05-08 03:46:00,1m,30.6781
BTCUSDT,2025-05-08 03:47:00,1m,22.30111
BTCUSDT,2025-05-08 03:48:00,1m,34.51629
BTCUSDT,2025-05-08 03:49:00,1m,15.61589
BTCUSDT,2025-05-08 03:50:00,1m,20.765
BTCUSDT,2025-05-08 03:51:00,1m,18.51545
BTCUSDT,2025-05-08 03:52:00,1m,14.71161
BTCUSDT,2025-05-08 03:53:00,1m,6.33208
BTCUSDT,2025-05-08 03:54:00,1m,11.30103
BTCUSDT,2025-05-08 03:55:00,1m,19.27339
BTCUSDT,2025-05-08 03:56:00,1m,22.72655
BTCUSDT,2025-05-08 03:57:00,1m,11.6665
BTCUSDT,2025-05-08 03:58:00,1m,5.02527
BTCUSDT,2025-05-08 03:59:00,1m,7.55407
BTCUSDT,2025-05-08 04:00:00,1m,25.42563
BTCUSDT,2025-05-08 04:01:00,1m,19.97147
BTCUSDT,2025-05-08 04:02:00,1m,17.78586
BTCUSDT,2025-05-08 04:03:00,1m,15.39934
BTCUSDT,2025-05-08 04:04:00,1m,11.13625
BTCUSDT,2025-05-08 04:05:00,1m,12.39122
BTCUSDT,2025-05-08 04:06:00,1m,13.01135
BTCUSDT,2025-05-08 04:07:00,1m,10.44956
BTCUSDT,2025-05-08 04:08:00,1m,29.05749
BTCUSDT,2025-05-08 04:09:00,1m,47.61802
BTCUSDT,2025-05-08 04:10:00,1m,11.52905
BTCUSDT,2025-05-08 04:11:00,1m,18.19552
BTCUSDT,2025-05-08 04:12:00,1m,5.84331
BTCUSDT,2025-05-08 04:13:00,1m,15.1081
BTCUSDT,2025-05-08 04:14:00,1m,7.11175
BTCUSDT,2025-05-08 04:15:00,1m,11.06728
BTCUSDT,2025-05-08 04:16:00,1m,8.20516
BTCUSDT,2025-05-08 04:17:00,1m,12.89733
BTCUSDT,2025-05-08 04:18:00,1m,29.52036
BTCUSDT,2025-05-08 04:19:00,1m,23.08293
BTCUSDT,2025-05-08 04:20:00,1m,8.01329
BTCUSDT,2025-05-08 04:21:00,1m,17.81887
BTCUSDT,2025-05-08 04:22:00,1m,6.0507
BTCUSDT,2025-05-08 04:23:00,1m,10.69313
BTCUSDT,2025-05-08 04:24:00,1m,13.46118
BTCUSDT,2025-05-08 04:25:00,1m,23.57152
BTCUSDT,2025-05-08 04:26:00,1m,12.45235
BTCUSDT,2025-05-08 04:27:00,1m,4.68951
BTCUSDT,2025-05-08 04:28:00,1m,15.96327
BTCUSDT,2025-05-08 04:29:00,1m,11.82203
BTCUSDT,2025-05-08 04:30:00,1m,6.57806
BTCUSDT,2025-05-08 04:31:00,1m,5.24323
BTCUSDT,2025-05-08 04:32:00,1m,19.14407
BTCUSDT,2025-05-08 04:33:00,1m,13.29081
BTCUSDT,2025-05-08 04:34:00,1m,9.52539
BTCUSDT,2025-05-08 04:35:00,1m,7.41949
BTCUSDT,2025-05-08 04:36:00,1m,6.18671
BTCUSDT,2025-05-08 04:37:00,1m,7.17968
BTCUSDT,2025-05-08 04:38:00,1m,47.40795
BTCUSDT,2025-05-08 04:39:00,1m,8.72711
BTCUSDT,2025-05-08 04:40:00,1m,8.46254
BTCUSDT,2025-05-08 04:41:00,1m,68.91528
BTCUSDT,2025-05-08 04:42:00,1m,43.67648
BTCUSDT,2025-05-08 04:43:00,1m,15.16411
BTCUSDT,2025-05-08 04:44:00,1m,158.05299
BTCUSDT,2025-05-08 04:45:00,1m,99.44662
BTCUSDT,2025-05-08 04:46:00,1m,95.01879
BTCUSDT,2025-05-08 04:47:00,1m,23.85106
BTCUSDT,2025-05-08 04:48:00,1m,74.58732
BTCUSDT,2025-05-08 04:49:00,1m,40.05504
BTCUSDT,2025-05-08 04:50:00,1m,12.12325
BTCUSDT,2025-05-08 04:51:00,1m,17.86382
BTCUSDT,2025-05-08 04:52:00,1m,16.42034
BTCUSDT,2025-05-08 04:53:00,1m,21.52097
BTCUSDT,2025-05-08 04:54:00,1m,6.18407
BTCUSDT,2025-05-08 04:55:00,1m,19.49431
BTCUSDT,2025-05-08 04:56:00,1m,17.28028
BTCUSDT,2025-05-08 04:57:00,1m,46.46086
BTCUSDT,2025-05-08 04:58:00,1m,34.33893
BTCUSDT,2025-05-08 04:59:00,1m,46.42144
BTCUSDT,2025-05-08 05:00:00,1m,124.68677
BTCUSDT,2025-05-08 05:01:00,1m,46.34896
BTCUSDT,2025-05-08 05:02:00,1m,37.65288
BTCUSDT,2025-05-08 05:03:00,1m,35.04253
BTCUSDT,2025-05-08 05:04:00,1m,27.40233
BTCUSDT,2025-05-08 05:05:00,1m,57.32446
BTCUSDT,2025-05-08 05:06:00,1m,48.39852
BTCUSDT,2025-05-08 05:07:00,1m,48.55006
BTCUSDT,2025-05-08 05:08:00,1m,32.96344
BTCUSDT,2025-05-08 05:09:00,1m,32.17853
BTCUSDT,2025-05-08 05:10:00,1m,39.51516
BTCUSDT,2025-05-08 05:11:00,1m,10.6016
BTCUSDT,2025-05-08 05:12:00,1m,10.98186
BTCUSDT,2025-05-08 05:13:00,1m,28.30668
BTCUSDT,2025-05-08 05:14:00,1m,37.42559
BTCUSDT,2025-05-08 05:15:00,1m,15.31705
BTCUSDT,2025-05-08 05:16:00,1m,35.22716
BTCUSDT,2025-05-08 05:17:00,1m,15.81541
BTCUSDT,2025-05-08 05:18:00,1m,26.6308
BTCUSDT,2025-05-08 05:19:00,1m,25.90859
BTCUSDT,2025-05-08 05:20:00,1m,13.56713
BTCUSDT,2025-05-08 05:21:00,1m,14.23679
BTCUSDT,2025-05-08 05:22:00,1m,10.16658
BTCUSDT,2025-05-08 05:23:00,1m,28.97216
BTCUSDT,2025-05-08 05:24:00,1m,4.83478
BTCUSDT,2025-05-08 05:25:00,1m,30.1929
BTCUSDT,2025-05-08 05:26:00,1m,15.25653
BTCUSDT,2025-05-08 05:27:00,1m,14.04966
BTCUSDT,2025-05-08 05:28:00,1m,23.46494
BTCUSDT,2025-05-08 05:29:00,1m,10.05149
BTCUSDT,2025-05-08 05:30:00,1m,15.92111
BTCUSDT,2025-05-08 05:31:00,1m,14.96938
BTCUSDT,2025-05-08 05:32:00,1m,8.74156
BTCUSDT,2025-05-08 05:33:00,1m,14.81389
BTCUSDT,2025-05-08 05:34:00,1m,7.47069
BTCUSDT,2025-05-08 05:35:00,1m,11.68563
BTCUSDT,2025-05-08 05:36:00,1m,8.41981
BTCUSDT,2025-05-08 05:37:00,1m,49.84057
BTCUSDT,2025-05-08 05:38:00,1m,11.26137
BTCUSDT,2025-05-08 05:39:00,1m,14.31723
BTCUSDT,2025-05-08 05:40:00,1m,10.54462
BTCUSDT,2025-05-08 05:41:00,1m,6.23029
BTCUSDT,2025-05-08 05:42:00,1m,76.79375
BTCUSDT,2025-05-08 05:43:00,1m,9.7734
BTCUSDT,2025-05-08 05:44:00,1m,42.54031
BTCUSDT,2025-05-08 05:45:00,1m,24.18023
BTCUSDT,2025-05-08 05:46:00,1m,22.38552
BTCUSDT,2025-05-08 05:47:00,1m,32.62856
BTCUSDT,2025-05-08 05:48:00,1m,7.87864
BTCUSDT,2025-05-08 05:49:00,1m,36.22082
BTCUSDT,2025-05-08 05:50:00,1m,25.20878
BTCUSDT,2025-05-08 05:51:00,1m,28.2883
BTCUSDT,2025-05-08 05:52:00,1m,26.98868
BTCUSDT,2025-05-08 05:53:00,1m,32.11873
BTCUSDT,2025-05-08 05:54:00,1m,19.21517
BTCUSDT,2025-05-08 05:55:00,1m,20.75925
BTCUSDT,2025-05-08 05:56:00,1m,91.80018
BTCUSDT,2025-05-08 05:57:00,1m,115.07854
BTCUSDT,2025-05-08 05:58:00,1m,13.93845
BTCUSDT,2025-05-08 05:59:00,1m,15.6518
BTCUSDT,2025-05-08 06:00:00,1m,29.87269
BTCUSDT,2025-05-08 06:01:00,1m,76.28172
BTCUSDT,2025-05-08 06:02:00,1m,11.03786
BTCUSDT,2025-05-08 06:03:00,1m,9.6641
BTCUSDT,2025-05-08 06:04:00,1m,30.19405
BTCUSDT,2025-05-08 06:05:00,1m,45.07658
BTCUSDT,2025-05-08 06:06:00,1m,27.39008
BTCUSDT,2025-05-08 06:07:00,1m,11.32573
BTCUSDT,2025-05-08 06:08:00,1m,8.45671
BTCUSDT,2025-05-08 06:09:00,1m,19.71845
BTCUSDT,2025-05-08 06:10:00,1m,6.39264
BTCUSDT,2025-05-08 06:11:00,1m,28.57495
BTCUSDT,2025-05-08 06:12:00,1m,22.44631
BTCUSDT,2025-05-08 06:13:00,1m,29.94604
BTCUSDT,2025-05-08 06:14:00,1m,19.9631
BTCUSDT,2025-05-08 06:15:00,1m,35.28787
BTCUSDT,2025-05-08 06:16:00,1m,37.03153
BTCUSDT,2025-05-08 06:17:00,1m,73.53054
BTCUSDT,2025-05-08 06:18:00,1m,34.75118
BTCUSDT,2025-05-08 06:19:00,1m,14.64152
BTCUSDT,2025-05-08 06:20:00,1m,28.13873
BTCUSDT,2025-05-08 06:21:00,1m,18.23587
BTCUSDT,2025-05-08 06:22:00,1m,8.37
BTCUSDT,2025-05-08 06:23:00,1m,21.83959
BTCUSDT,2025-05-08 06:24:00,1m,32.06081
BTCUSDT,2025-05-08 06:25:00,1m,17.74612
BTCUSDT,2025-05-08 06:26:00,1m,84.69854
BTCUSDT,2025-05-08 06:27:00,1m,46.08152
BTCUSDT,2025-05-08 06:28:00,1m,12.35982
BTCUSDT,2025-05-08 06:29:00,1m,6.60493
BTCUSDT,2025-05-08 06:30:00,1m,7.33147
BTCUSDT,2025-05-08 06:31:00,1m,10.56355
BTCUSDT,2025-05-08 06:32:00,1m,12.82431
BTCUSDT,2025-05-08 06:33:00,1m,50.0053
BTCUSDT,2025-05-08 06:34:00,1m,15.48239
BTCUSDT,2025-05-08 06:35:00,1m,8.22911
BTCUSDT,2025-05-08 06:36:00,1m,4.34596
BTCUSDT,2025-05-08 06:37:00,1m,10.62641
BTCUSDT,2025-05-08 06:38:00,1m,17.76054
BTCUSDT,2025-05-08 06:39:00,1m,3.89385
BTCUSDT,2025-05-08 06:40:00,1m,11.67175
BTCUSDT,2025-05-08 06:41:00,1m,5.11468
BTCUSDT,2025-05-08 06:42:00,1m,45.37435
BTCUSDT,2025-05-08 06:43:00,1m,31.75288
BTCUSDT,2025-05-08 06:44:00,1m,15.67306
BTCUSDT,2025-05-08 06:45:00,1m,3.50631
BTCUSDT,2025-05-08 06:46:00,1m,4.4029
BTCUSDT,2025-05-08 06:47:00,1m,7.59204
BTCUSDT,2025-05-08 06:48:00,1m,7.45605
BTCUSDT,2025-05-08 06:49:00,1m,3.53577
BTCUSDT,2025-05-08 06:50:00,1m,6.14477
BTCUSDT,2025-05-08 06:51:00,1m,24.92584
BTCUSDT,2025-05-08 06:52:00,1m,4.92569
BTCUSDT,2025-05-08 06:53:00,1m,4.69221
BTCUSDT,2025-05-08 06:54:00,1m,5.8543
BTCUSDT,2025-05-08 06:55:00,1m,9.37924
BTCUSDT,2025-05-08 06:56:00,1m,7.55765
BTCUSDT,2025-05-08 06:57:00,1m,9.72723
BTCUSDT,2025-05-08 06:58:00,1m,4.97669
BTCUSDT,2025-05-08 06:59:00,1m,4.61233
BTCUSDT,2025-05-08 07:00:00,1m,10.42048
BTCUSDT,2025-05-08 07:01:00,1m,5.79462
BTCUSDT,2025-05-08 07:02:00,1m,14.84466
BTCUSDT,2025-05-08 07:03:00,1m,8.83736
BTCUSDT,2025-05-08 07:04:00,1m,11.46546
BTCUSDT,2025-05-08 07:05:00,1m,18.52502
BTCUSDT,2025-05-08 07:06:00,1m,5.91433
BTCUSDT,2025-05-08 07:07:00,1m,11.11241
BTCUSDT,2025-05-08 07:08:00,1m,13.08998
BTCUSDT,2025-05-08 07:09:00,1m,6.27456
BTCUSDT,2025-05-08 07:10:00,1m,11.53724
BTCUSDT,2025-05-08 07:11:00,1m,13.2289
BTCUSDT,2025-05-08 07:12:00,1m,7.08475
BTCUSDT,2025-05-08 07:13:00,1m,9.976
BTCUSDT,2025-05-08 07:14:00,1m,5.56029
BTCUSDT,2025-05-08 07:15:00,1m,7.63286
BTCUSDT,2025-05-08 07:16:00,1m,8.12303
BTCUSDT,2025-05-08 07:17:00,1m,1.08761
BTCUSDT,2025-05-08 07:18:00,1m,16.7206
BTCUSDT,2025-05-08 07:19:00,1m,3.16632
BTCUSDT,2025-05-08 07:20:00,1m,4.67154
BTCUSDT,2025-05-08 07:21:00,1m,8.88339
BTCUSDT,2025-05-08 07:22:00,1m,16.36925
BTCUSDT,2025-05-08 07:23:00,1m,2.87156
BTCUSDT,2025-05-08 07:24:00,1m,4.96608
BTCUSDT,2025-05-08 07:25:00,1m,4.02109
BTCUSDT,2025-05-08 07:26:00,1m,5.12369
BTCUSDT,2025-05-08 07:27:00,1m,2.07601
BTCUSDT,2025-05-08 07:28:00,1m,6.50479
BTCUSDT,2025-05-08 07:29:00,1m,3.22408
BTCUSDT,2025-05-08 07:30:00,1m,3.19446
BTCUSDT,2025-05-08 07:31:00,1m,7.79395
BTCUSDT,2025-05-08 07:32:00,1m,1.9815
BTCUSDT,2025-05-08 07:33:00,1m,9.03794
BTCUSDT,2025-05-08 07:34:00,1m,4.34565
BTCUSDT,2025-05-08 07:35:00,1m,8.29635
BTCUSDT,2025-05-08 07:36:00,1m,14.095
BTCUSDT,2025-05-08 07:37:00,1m,0.85959
BTCUSDT,2025-05-08 07:38:00,1m,5.70252
BTCUSDT,2025-05-08 07:39:00,1m,10.8662
BTCUSDT,2025-05-08 07:40:00,1m,8.98413
BTCUSDT,2025-05-08 07:41:00,1m,8.15006
BTCUSDT,2025-05-08 07:42:00,1m,5.13934
BTCUSDT,2025-05-08 07:43:00,1m,6.6917
BTCUSDT,2025-05-08 07:44:00,1m,12.57359
BTCUSDT,2025-05-08 07:45:00,1m,11.95076
BTCUSDT,2025-05-08 07:46:00,1m,18.07293
BTCUSDT,2025-05-08 07:47:00,1m,3.4297
BTCUSDT,2025-05-08 07:48:00,1m,7.17112
BTCUSDT,2025-05-08 07:49:00,1m,3.84193
BTCUSDT,2025-05-08 07:50:00,1m,7.85778
BTCUSDT,2025-05-08 07:51:00,1m,5.37046
BTCUSDT,2025-05-08 07:52:00,1m,3.48407
BTCUSDT,2025-05-08 07:53:00,1m,9.55011
BTCUSDT,2025-05-08 07:54:00,1m,1.76042
BTCUSDT,2025-05-08 07:55:00,1m,1.93566
BTCUSDT,2025-05-08 07:56:00,1m,3.87816
BTCUSDT,2025-05-08 07:57:00,1m,2.37412
BTCUSDT,2025-05-08 07:58:00,1m,18.84158
BTCUSDT,2025-05-08 07:59:00,1m,14.88356
BTCUSDT,2025-05-08 08:00:00,1m,14.63673
BTCUSDT,2025-05-08 08:01:00,1m,15.54374
BTCUSDT,2025-05-08 08:02:00,1m,14.08462
BTCUSDT,2025-05-08 08:03:00,1m,10.15649
BTCUSDT,2025-05-08 08:04:00,1m,7.29548
BTCUSDT,2025-05-08 08:05:00,1m,5.55674
BTCUSDT,2025-05-08 08:06:00,1m,3.82526
BTCUSDT,2025-05-08 08:07:00,1m,7.19194
BTCUSDT,2025-05-08 08:08:00,1m,4.93
BTCUSDT,2025-05-08 08:09:00,1m,15.2113
BTCUSDT,2025-05-08 08:10:00,1m,13.45155
BTCUSDT,2025-05-08 08:11:00,1m,7.68528
BTCUSDT,2025-05-08 08:12:00,1m,5.06887
BTCUSDT,2025-05-08 08:13:00,1m,8.61591
BTCUSDT,2025-05-08 08:14:00,1m,5.1168
BTCUSDT,2025-05-08 08:15:00,1m,3.2963
BTCUSDT,2025-05-08 08:16:00,1m,8.64138
BTCUSDT,2025-05-08 08:17:00,1m,2.40051
BTCUSDT,2025-05-08 08:18:00,1m,4.55332
BTCUSDT,2025-05-08 08:19:00,1m,7.59548
BTCUSDT,2025-05-08 08:20:00,1m,7.06563
BTCUSDT,2025-05-08 08:21:00,1m,4.17236
BTCUSDT,2025-05-08 08:22:00,1m,3.91255
BTCUSDT,2025-05-08 08:23:00,1m,38.26918
BTCUSDT,2025-05-08 08:24:00,1m,21.4678
BTCUSDT,2025-05-08 08:25:00,1m,5.81451
BTCUSDT,2025-05-08 08:26:00,1m,13.80476
BTCUSDT,2025-05-08 08:27:00,1m,12.56238
BTCUSDT,2025-05-08 08:28:00,1m,5.77427
BTCUSDT,2025-05-08 08:29:00,1m,7.26813
BTCUSDT,2025-05-08 08:30:00,1m,17.85765
BTCUSDT,2025-05-08 08:31:00,1m,6.62739
BTCUSDT,2025-05-08 08:32:00,1m,9.80615
BTCUSDT,2025-05-08 08:33:00,1m,60.10044
BTCUSDT,2025-05-08 08:34:00,1m,32.56084
BTCUSDT,2025-05-08 08:35:00,1m,24.38983
BTCUSDT,2025-05-08 08:36:00,1m,15.20532
BTCUSDT,2025-05-08 08:37:00,1m,14.42175
BTCUSDT,2025-05-08 08:38:00,1m,8.57022
BTCUSDT,2025-05-08 08:39:00,1m,16.99438
BTCUSDT,2025-05-08 08:40:00,1m,9.89703
BTCUSDT,2025-05-08 08:41:00,1m,9.22503
BTCUSDT,2025-05-08 08:42:00,1m,11.31688
BTCUSDT,2025-05-08 08:43:00,1m,10.5278
BTCUSDT,2025-05-08 08:44:00,1m,31.42883
BTCUSDT,2025-05-08 08:45:00,1m,10.65819
BTCUSDT,2025-05-08 08:46:00,1m,10.90331
BTCUSDT,2025-05-08 08:47:00,1m,5.70567
BTCUSDT,2025-05-08 08:48:00,1m,37.04506
BTCUSDT,2025-05-08 08:49:00,1m,8.13579
BTCUSDT,2025-05-08 08:50:00,1m,4.21822
BTCUSDT,2025-05-08 08:51:00,1m,9.66536
BTCUSDT,2025-05-08 08:52:00,1m,10.11685
BTCUSDT,2025-05-08 08:53:00,1m,10.57732
BTCUSDT,2025-05-08 08:54:00,1m,10.2561
BTCUSDT,2025-05-08 08:55:00,1m,9.83859
BTCUSDT,2025-05-08 08:56:00,1m,7.21446
BTCUSDT,2025-05-08 08:57:00,1m,14.18554
BTCUSDT,2025-05-08 08:58:00,1m,1.9172
BTCUSDT,2025-05-08 08:59:00,1m,19.35311
BTCUSDT,2025-05-08 09:00:00,1m,27.03858
BTCUSDT,2025-05-08 09:01:00,1m,28.54272
BTCUSDT,2025-05-08 09:02:00,1m,16.06985
BTCUSDT,2025-05-08 09:03:00,1m,9.83197
BTCUSDT,2025-05-08 09:04:00,1m,12.44217
BTCUSDT,2025-05-08 09:05:00,1m,27.52613
BTCUSDT,2025-05-08 09:06:00,1m,11.9398
BTCUSDT,2025-05-08 09:07:00,1m,221.88626
BTCUSDT,2025-05-08 09:08:00,1m,96.87372
BTCUSDT,2025-05-08 09:09:00,1m,29.71895
BTCUSDT,2025-05-08 09:10:00,1m,11.34131
BTCUSDT,2025-05-08 09:11:00,1m,12.88009
BTCUSDT,2025-05-08 09:12:00,1m,10.92527
BTCUSDT,2025-05-08 09:13:00,1m,10.2362
BTCUSDT,2025-05-08 09:14:00,1m,21.86241
BTCUSDT,2025-05-08 09:15:00,1m,59.27874
BTCUSDT,2025-05-08 09:16:00,1m,26.37959
BTCUSDT,2025-05-08 09:17:00,1m,34.79563
BTCUSDT,2025-05-08 09:18:00,1m,27.03272
BTCUSDT,2025-05-08 09:19:00,1m,40.7953
BTCUSDT,2025-05-08 09:20:00,1m,39.22895
BTCUSDT,2025-05-08 09:21:00,1m,48.05443
BTCUSDT,2025-05-08 09:22:00,1m,24.42693
BTCUSDT,2025-05-08 09:23:00,1m,20.24863
BTCUSDT,2025-05-08 09:24:00,1m,9.21798
BTCUSDT,2025-05-08 09:25:00,1m,9.13357
BTCUSDT,2025-05-08 09:26:00,1m,8.75876
BTCUSDT,2025-05-08 09:27:00,1m,48.02125
BTCUSDT,2025-05-08 09:28:00,1m,6.2859
BTCUSDT,2025-05-08 09:29:00,1m,5.549
BTCUSDT,2025-05-08 09:30:00,1m,28.99932
BTCUSDT,2025-05-08 09:31:00,1m,6.64585
BTCUSDT,2025-05-08 09:32:00,1m,28.46672
BTCUSDT,2025-05-08 09:33:00,1m,6.14189
BTCUSDT,2025-05-08 09:34:00,1m,7.2342
BTCUSDT,2025-05-08 09:35:00,1m,4.02461
BTCUSDT,2025-05-08 09:36:00,1m,7.22836
BTCUSDT,2025-05-08 09:37:00,1m,8.60241
BTCUSDT,2025-05-08 09:38:00,1m,11.54086
BTCUSDT,2025-05-08 09:39:00,1m,6.94501
BTCUSDT,2025-05-08 09:40:00,1m,29.49345
BTCUSDT,2025-05-08 09:41:00,1m,11.73382
BTCUSDT,2025-05-08 09:42:00,1m,3.41051
BTCUSDT,2025-05-08 09:43:00,1m,9.47031
BTCUSDT,2025-05-08 09:44:00,1m,37.62681
BTCUSDT,2025-05-08 09:45:00,1m,52.83745
BTCUSDT,2025-05-08 09:46:00,1m,33.24342
BTCUSDT,2025-05-08 09:47:00,1m,14.34187
BTCUSDT,2025-05-08 09:48:00,1m,102.53677
BTCUSDT,2025-05-08 09:49:00,1m,18.23082
BTCUSDT,2025-05-08 09:50:00,1m,16.80222
BTCUSDT,2025-05-08 09:51:00,1m,13.11452
BTCUSDT,2025-05-08 09:52:00,1m,9.53186
BTCUSDT,2025-05-08 09:53:00,1m,15.53167
BTCUSDT,2025-05-08 09:54:00,1m,14.33717
BTCUSDT,2025-05-08 09:55:00,1m,37.30216
BTCUSDT,2025-05-08 09:56:00,1m,7.88633
BTCUSDT,2025-05-08 09:57:00,1m,12.25911
BTCUSDT,2025-05-08 09:58:00,1m,7.54482
BTCUSDT,2025-05-08 09:59:00,1m,10.41509
BTCUSDT,2025-05-08 10:00:00,1m,13.62766
BTCUSDT,2025-05-08 10:01:00,1m,13.9296
BTCUSDT,2025-05-08 10:02:00,1m,5.22133
BTCUSDT,2025-05-08 10:03:00,1m,6.52139
BTCUSDT,2025-05-08 10:04:00,1m,20.51424
BTCUSDT,2025-05-08 10:05:00,1m,10.72364
BTCUSDT,2025-05-08 10:06:00,1m,3.27648
BTCUSDT,2025-05-08 10:07:00,1m,4.44825
BTCUSDT,2025-05-08 10:08:00,1m,3.64254
BTCUSDT,2025-05-08 10:09:00,1m,10.99719
BTCUSDT,2025-05-08 10:10:00,1m,5.07043
BTCUSDT,2025-05-08 10:11:00,1m,5.66255
BTCUSDT,2025-05-08 10:12:00,1m,5.42064
BTCUSDT,2025-05-08 10:13:00,1m,3.68583
BTCUSDT,2025-05-08 10:14:00,1m,12.27627
BTCUSDT,2025-05-08 10:15:00,1m,8.73281
BTCUSDT,2025-05-08 10:16:00,1m,4.59826
BTCUSDT,2025-05-08 10:17:00,1m,35.41907
BTCUSDT,2025-05-08 10:18:00,1m,6.89832
BTCUSDT,2025-05-08 10:19:00,1m,13.13891
BTCUSDT,2025-05-08 10:20:00,1m,13.8867
BTCUSDT,2025-05-08 10:21:00,1m,6.51363
BTCUSDT,2025-05-08 10:22:00,1m,14.99563
BTCUSDT,2025-05-08 10:23:00,1m,4.47637
BTCUSDT,2025-05-08 10:24:00,1m,18.99004
BTCUSDT,2025-05-08 10:25:00,1m,4.62291
BTCUSDT,2025-05-08 10:26:00,1m,10.10884
BTCUSDT,2025-05-08 10:27:00,1m,31.50691
BTCUSDT,2025-05-08 10:28:00,1m,17.06996
BTCUSDT,2025-05-08 10:29:00,1m,3.86034
BTCUSDT,2025-05-08 10:30:00,1m,6.75064
BTCUSDT,2025-05-08 10:31:00,1m,2.98075
BTCUSDT,2025-05-08 10:32:00,1m,15.00525
BTCUSDT,2025-05-08 10:33:00,1m,38.56975
BTCUSDT,2025-05-08 10:34:00,1m,39.02444
BTCUSDT,2025-05-08 10:35:00,1m,4.52286
BTCUSDT,2025-05-08 10:36:00,1m,4.79503
BTCUSDT,2025-05-08 10:37:00,1m,5.16361
BTCUSDT,2025-05-08 10:38:00,1m,5.80741
BTCUSDT,2025-05-08 10:39:00,1m,4.10022
BTCUSDT,2025-05-08 10:40:00,1m,2.42182
BTCUSDT,2025-05-08 10:41:00,1m,16.15379
BTCUSDT,2025-05-08 10:42:00,1m,5.50609
BTCUSDT,2025-05-08 10:43:00,1m,6.17397
BTCUSDT,2025-05-08 10:44:00,1m,4.97815
BTCUSDT,2025-05-08 10:45:00,1m,2.2615
BTCUSDT,2025-05-08 10:46:00,1m,14.47885
BTCUSDT,2025-05-08 10:47:00,1m,4.12977
BTCUSDT,2025-05-08 10:48:00,1m,3.56731
BTCUSDT,2025-05-08 10:49:00,1m,10.34249
BTCUSDT,2025-05-08 10:50:00,1m,6.71924
BTCUSDT,2025-05-08 10:51:00,1m,10.75529
BTCUSDT,2025-05-08 10:52:00,1m,33.53361
BTCUSDT,2025-05-08 10:53:00,1m,9.33852
BTCUSDT,2025-05-08 10:54:00,1m,10.14548
BTCUSDT,2025-05-08 10:55:00,1m,60.96142
BTCUSDT,2025-05-08 10:56:00,1m,11.82289
BTCUSDT,2025-05-08 10:57:00,1m,3.08107
BTCUSDT,2025-05-08 10:58:00,1m,3.41735
BTCUSDT,2025-05-08 10:59:00,1m,13.20674
BTCUSDT,2025-05-08 11:00:00,1m,26.08265
BTCUSDT,2025-05-08 11:01:00,1m,14.23849
BTCUSDT,2025-05-08 11:02:00,1m,6.0094
BTCUSDT,2025-05-08 11:03:00,1m,4.04206
BTCUSDT,2025-05-08 11:04:00,1m,11.47828
BTCUSDT,2025-05-08 11:05:00,1m,4.4836
BTCUSDT,2025-05-08 11:06:00,1m,8.2991
BTCUSDT,2025-05-08 11:07:00,1m,11.05562
BTCUSDT,2025-05-08 11:08:00,1m,7.01247
BTCUSDT,2025-05-08 11:09:00,1m,8.99162
BTCUSDT,2025-05-08 11:10:00,1m,10.38938
BTCUSDT,2025-05-08 11:11:00,1m,6.47157
BTCUSDT,2025-05-08 11:12:00,1m,7.45081
BTCUSDT,2025-05-08 11:13:00,1m,5.6856
BTCUSDT,2025-05-08 11:14:00,1m,8.20717
BTCUSDT,2025-05-08 11:15:00,1m,3.54297
BTCUSDT,2025-05-08 11:16:00,1m,4.73835
BTCUSDT,2025-05-08 11:17:00,1m,7.8412
BTCUSDT,2025-05-08 11:18:00,1m,11.1316
BTCUSDT,2025-05-08 11:19:00,1m,2.67033
BTCUSDT,2025-05-08 11:20:00,1m,16.52417
BTCUSDT,2025-05-08 11:21:00,1m,6.41807
BTCUSDT,2025-05-08 11:22:00,1m,7.15447
BTCUSDT,2025-05-08 11:23:00,1m,16.06736
BTCUSDT,2025-05-08 11:24:00,1m,2.90842
BTCUSDT,2025-05-08 11:25:00,1m,9.24119
BTCUSDT,2025-05-08 11:26:00,1m,4.32689
BTCUSDT,2025-05-08 11:27:00,1m,11.00882
BTCUSDT,2025-05-08 11:28:00,1m,9.17638
BTCUSDT,2025-05-08 11:29:00,1m,13.58363
BTCUSDT,2025-05-08 11:30:00,1m,21.27121
BTCUSDT,2025-05-08 11:31:00,1m,11.40907
BTCUSDT,2025-05-08 11:32:00,1m,9.97686
BTCUSDT,2025-05-08 11:33:00,1m,80.54492
BTCUSDT,2025-05-08 11:34:00,1m,59.67616
